10|0|33901331|0
1|0|34415757|0
5|0|36274642|0
7|0|39504953|0
28|0|14932672|0
0|0|39102831|0
11|0|21320618|0
4|0|21499273|0
29|0|17403940|0
13|0|44424063|0
12|0|48818931|0
9|0|47386998|0
27|0|28293627|0
22|0|28362615|0
20|0|30937471|0
23|0|31057835|0
19|0|31703424|0
21|0|32017116|0
15|0|32535893|0
16|0|32786299|0
14|0|33041144|0
18|0|34299403|0
2|0|56545312|0
3|0|55214335|0
17|0|34471228|0
6|0|55794985|0
8|0|53914530|0
30|0|37521410|0
24|0|37589838|0
31|0|36849929|0
25|0|36839902|0
26|0|33157085|0
10|0|61099343|2526
5|0|63175036|2650
1|0|64111166|2636
7|0|74760250|2665
11|0|74962337|2692
28|0|79600252|2731
4|0|90878809|2806
29|0|91786193|2730
13|0|98055913|2861
23|0|189584590|3047
27|0|192195266|2999
31|0|184596538|2954
22|0|198244633|3210
24|0|190352259|2938
14|0|197913402|3521
17|0|196535053|3378
28|0|136397541|328
20|0|205522912|3333
19|0|208216261|3462
9|0|212338897|3677
12|0|214659472|3660
8|0|205182830|3568
16|0|208724175|3589
5|0|161920717|1118
15|0|209862163|3488
21|0|210783925|3416
10|0|168099417|3778
26|0|203846086|3166
6|0|213772737|3750
1|0|171138735|2049
2|0|220674515|4370
11|0|160357012|1078
30|0|220204002|3060
18|0|224576197|3598
7|0|165300007|1140
3|0|224943739|3946
10|0|20490557|100
31|0|44096053|68
29|0|154063210|376
22|0|47143091|136
20|0|39901448|118
25|0|236562730|3181
19|0|36113164|98
26|0|28246222|4
12|0|36085365|99
21|0|34414142|67
4|0|166471813|1194
27|0|57566983|125
16|0|37566312|65
15|0|37654457|68
24|0|52237846|65
9|0|39094561|100
23|0|59866553|113
8|0|42477565|2506
6|0|34549447|66
14|0|53011055|158
17|0|53898274|119
13|0|162016601|908
3|0|25726755|7
18|0|28041667|6
30|0|29916121|6
10|0|24097877|1788
2|0|36606563|90
28|0|56913160|3077
25|0|19616254|37
11|0|53684498|3998
7|0|51625862|4136
8|0|27408169|67
5|0|71367130|4634
29|0|46336222|3290
10|0|125249851|5073
28|0|123829074|5093
8|0|104525317|3196
16|0|137119210|6055
18|0|130572125|6740
19|0|140964668|6373
26|0|141097386|6308
15|0|138951522|5973
21|0|141611772|5985
22|0|144956924|6128
12|0|143298167|5897
20|0|145471364|5810
13|0|137042994|6165
9|0|142417243|5964
17|0|140090762|6232
27|0|146670759|6354
14|0|141484372|6282
31|0|158696921|6477
6|0|143444067|6117
24|0|147720575|6663
30|0|140427341|5980
4|0|150732686|8206
11|0|119408336|5272
7|0|119684933|5042
25|0|138225374|5221
5|0|121723725|6887
3|0|151639998|9040
13|0|15043580|1494
23|0|158047517|9247
27|0|15588777|1600
18|0|24941323|2171
28|0|26332010|5424
12|0|22766888|1768
28|0|2051575|81
26|0|26452364|1790
10|0|30318351|5971
22|0|26129269|1752
16|0|29421757|1736
29|0|131416065|5342
20|0|27010041|3929
21|0|29178303|1901
19|0|32967693|1980
15|0|31235304|4111
17|0|25824728|4036
11|0|24302221|3917
8|0|39749543|4379
14|0|30466089|2142
11|0|2220075|89
28|0|12459487|3501
10|0|11185286|389
7|0|26668143|4364
9|0|35604129|4309
7|0|3574230|369
5|0|27628958|8616
5|0|3153977|621
4|0|39564256|8026
31|0|43389139|2401
23|0|31084224|5249
18|0|29111202|5237
30|0|43908599|2397
10|0|20209111|3979
23|0|10430559|405
24|0|52587894|4265
18|0|11116458|440
29|0|36500549|5506
8|0|28507737|3940
13|0|47310857|6519
15|0|34886361|4122
20|0|39111707|4263
29|0|6550738|355
7|0|31864889|4013
20|0|9784119|586
15|0|13885319|640
13|0|14745508|684
6|0|74506404|6001
12|0|59365494|6605
11|0|48209169|7283
9|0|49692938|4383
11|0|4445601|253
25|0|76739402|4710
28|0|56244870|8025
12|0|10821196|635
27|0|72464767|6848
17|0|65290925|7252
28|0|4741364|119
14|0|63798471|6324
22|0|74966007|7179
17|0|4667124|116
1|0|270001256|47638
5|0|56273901|9192
23|0|44269082|3954
27|0|11829649|533
10|0|48552934|6471
26|0|83527983|7234
22|0|7834756|338
19|0|79881282|7086
21|0|82456118|6880
14|0|11174925|633
10|0|6663223|635
16|0|86756651|7487
13|0|33872969|3859
29|0|47221922|7440
5|0|14341533|4738
7|0|44794338|8184
12|0|23865367|3721
26|0|9928277|576
19|0|8621949|607
4|0|70157916|13155
20|0|43086337|6855
29|0|3709187|177
11|0|31596541|6266
8|0|57168765|7646
20|0|3191576|224
18|0|61298803|7536
7|0|6101383|471
16|0|10738737|769
21|0|12706948|745
11|0|3483307|255
28|0|28902477|5895
24|0|66153132|7596
17|0|26431605|3983
31|0|78490501|7325
18|0|4755775|315
8|0|6681641|555
28|0|2320799|145
24|0|3703900|282
29|0|11715155|2952
10|0|20115000|5235
31|0|5366560|338
27|0|27897014|3829
15|0|54473990|7403
30|0|82108570|7298
10|0|2541038|148
6|0|53373192|8480
25|0|47030218|6344
15|0|5274776|468
11|0|15280632|5328
19|0|23418819|3753
26|0|24445410|6617
16|0|20504235|3778
7|0|21327178|8077
9|0|56682330|8117
28|0|17597825|5985
11|0|7827520|488
26|0|5740698|403
28|0|2233993|159
21|0|25243237|4027
22|0|41891713|7511
25|0|15706875|844
14|0|42426263|7559
29|0|21918406|5740
20|0|30530248|6437
13|0|40773686|8152
31|0|21313163|3851
22|0|4224161|309
30|0|20853611|1018
18|0|27170316|6033
9|0|11089084|1055
12|0|38328295|7589
8|0|27872129|7397
13|0|3042364|167
20|0|3318005|160
18|0|2327086|159
14|0|4090497|465
7|0|13091232|4066
10|0|23433578|6852
8|0|2791558|378
7|0|1908788|320
12|0|4711772|216
10|0|2143080|165
17|0|33525862|6452
29|0|9530233|2226
28|0|14831041|5221
17|0|3349448|158
29|0|1102835|0
23|0|60105731|8132
28|0|1333116|4
5|0|48776309|23729
15|0|27171236|6417
24|0|36352150|4332
11|0|20232574|6259
27|0|34233650|6906
15|0|2155301|245
22|0|13979717|5691
11|0|2998592|456
23|0|6466238|660
22|0|3039534|412
7|0|12320604|5962
10|0|12151791|5562
13|0|16246320|5908
25|0|20120803|3919
27|0|5808110|703
20|0|16967542|5646
16|0|30575277|7556
18|0|16877759|5650
26|0|26123868|6284
12|0|14241111|6036
8|0|16443398|7249
13|0|2710754|270
30|0|21618888|4060
28|0|11897067|6095
18|0|2429129|262
20|0|2998321|292
14|0|19657505|6207
3|0|160577552|33037
26|0|2944752|298
19|0|35318061|7489
16|0|3924008|478
8|0|3160167|1432
29|0|14027653|6680
17|0|14440565|5891
28|0|2210822|79
14|0|2197469|135
12|0|4724933|2359
11|0|9165448|5090
10|0|6858379|3290
29|0|2336962|175
31|0|26791187|6817
10|0|1981165|164
17|0|3002841|205
11|0|2251778|156
12|0|2350821|106
9|0|26260951|7309
21|0|33540380|7393
22|0|11231920|5194
15|0|14671700|5628
19|0|6287454|528
22|0|2219789|167
0|0|585412310|109157
13|0|10061657|5693
15|0|3996904|336
26|0|9673288|4922
28|0|10391747|6191
21|0|6887153|605
13|1|3462800|264
