19|234|2200
19|235|28200
19|236|14600
19|237|6000
19|238|10600
19|239|66800
19|240|61600
19|241|24000
19|242|32400
19|243|3400
19|244|6400
19|245|1600
19|246|9800
19|247|3200
19|248|4600
19|249|2800
19|250|10200
19|251|1400
19|252|10000
19|253|13600
19|254|2000
19|255|12000
19|256|2000
19|257|3600
19|258|50200
19|259|59000
19|260|10800
19|261|2800
19|262|25000
19|263|8800
19|264|4200
19|265|3800
19|266|13200
19|267|55800
19|268|6400
19|269|800
19|270|3800
19|271|10200
19|272|2200
19|273|5200
19|274|5200
19|275|6400
19|276|1800
19|277|1600
19|278|4800
19|279|2400
19|280|3600
19|281|3000
19|282|7200
19|283|800
19|284|3200
19|285|2400
19|286|10400
19|287|0
19|288|0
19|289|9400
19|290|9800
19|291|4400
19|292|4200
19|293|5200
19|294|7800
19|295|6600
19|296|1400
19|297|0
19|298|4400
19|299|3800
19|300|6800
19|301|6200
19|302|9200
19|303|18800
19|304|16000
19|305|17400
19|306|6400
19|307|10000
19|308|4400
19|309|200
19|310|1800
19|311|7200
19|312|43000
19|313|51000
19|314|8200
19|315|100600
19|316|23200
19|317|5000
19|318|0
19|319|200
19|320|0
19|321|0
19|322|13200
19|323|3000
19|324|7800
19|325|6600
19|326|16600
19|327|10400
19|328|4200
19|329|2600
19|330|50000
19|331|63600
19|332|600
19|333|8200
19|334|2200
19|335|5800
19|336|2400
19|337|7400
19|338|2800
19|339|5000
19|340|9400
19|341|1400
19|342|400
19|343|400
19|344|800
19|345|400
19|346|0
19|347|7800
19|348|7200
19|349|13000
19|350|4800
19|351|600
19|352|7400
19|353|20400
19|354|4600
19|355|3800
19|356|4200
19|357|3600
19|358|5200
19|359|1600
19|360|8800
19|361|73200
19|362|25000
19|363|20400
19|364|5000
19|365|15800
19|366|13800
19|367|1400
19|368|74200
19|369|6600
19|370|8600
19|371|2800
19|372|6000
19|373|15000
19|374|11000
19|375|6600
19|376|7000
19|377|3600
19|378|3400
19|379|11400
19|380|15400
19|381|4000
19|382|2600
19|383|400
19|384|17000
19|385|8000
19|386|1000
19|387|21600
19|388|16400
19|389|1000
19|390|3800
19|391|1600
19|392|11800
19|393|6600
19|394|25600
19|395|4400
19|396|400
19|397|40200
19|398|12400
19|399|3600
19|400|200
19|401|5600
19|402|17000
19|403|200
19|404|20800
19|405|10000
19|406|4400
19|407|4400
19|408|14600
19|409|12400
19|410|400
19|411|9800
19|412|14200
19|413|19200
19|414|18200
19|415|2600
19|416|1000
19|417|600
19|418|1800
19|419|15000
19|420|1600
19|421|7400
19|422|32600
19|423|800
19|424|7000
19|425|11400
19|426|5600
19|427|2200
19|428|3200
19|429|4600
19|430|11200
19|431|17200
19|432|4200
19|433|24600
19|434|2600
19|435|9400
19|436|0
19|437|5800
19|438|1000
19|439|0
19|440|4600
19|441|52800
19|442|74600
19|443|5400
19|444|7000
19|445|9000
19|446|17200
19|447|8000
19|448|1400
19|449|3800
19|450|4400
19|451|2400
19|452|4200
19|453|7000
19|454|5400
19|455|2400
19|456|0
19|457|12200
19|458|5200
19|459|5600
19|460|20200
19|461|200
19|462|14200
19|463|6200
19|464|25600
19|465|11800
19|466|11600
19|467|3800
19|468|2000
19|469|9400
19|470|14800
19|471|16200
19|472|6800
19|473|12000
19|474|2600
19|475|200
19|476|8200
19|477|16600
19|478|11600
19|479|4200
19|480|27400
19|481|3800
19|482|200
19|483|1200
19|484|8000
19|485|12600
19|486|400
19|487|2000
19|488|2400
19|489|200
19|490|0
19|491|35600
19|492|6600
19|493|3200
19|494|6200
19|495|6600
19|496|6600
19|497|11600
19|498|8800
19|499|40400
19|500|7000
19|501|5400
19|502|6800
19|503|13600
19|504|7800
19|505|4400
19|506|33200
19|507|3600
19|508|3200
19|509|7400
19|510|7200
19|511|10800
19|512|400
19|513|4000
19|514|8000
19|515|5400
19|516|600
19|517|7600
19|518|13000
19|519|22400
19|520|20800
19|521|13000
19|522|1800
19|523|4600
19|524|3000
19|525|2400
19|526|6200
19|527|73400
19|528|15400
19|529|14000
19|530|37800
19|531|4400
19|532|11000
19|533|200
19|534|3600
19|535|4000
19|536|1400
19|537|2400
19|538|55800
19|539|18600
19|540|2800
19|541|126800
19|542|6600
19|543|4400
19|544|4400
19|545|27000
19|546|6800
19|547|1000
19|548|5200
19|549|8200
19|550|11400
19|551|5400
19|552|200
19|553|4000
19|554|2400
19|555|15000
19|556|9600
19|557|16600
19|558|3800
19|559|2600
19|560|0
19|561|2600
19|562|0
19|563|15600
19|564|5800
19|565|25600
19|566|2000
19|567|121200
19|568|11400
19|569|3400
19|570|0
19|571|11400
19|572|5400
19|573|400
19|574|5000
19|575|3800
19|576|68200
19|577|4400
19|578|800
19|579|7400
19|580|2200
19|581|7600
19|582|2800
19|583|0
19|584|20200
19|585|20400
19|586|0
19|587|51000
19|588|62200
19|589|6000
19|590|6800
19|591|4600
19|592|129200
19|593|4200
19|594|6800
19|595|4200
19|596|7400
19|597|3000
19|598|6000
19|599|21600
19|600|600
19|601|1600
19|602|1400
19|603|47200
19|604|800
19|605|4400
19|606|9000
19|607|25800
19|608|7800
19|609|1400
19|610|9400
19|611|1800
19|612|12200
19|613|7000
19|614|2800
19|615|3600
19|616|10000
19|617|2800
19|618|6600
19|619|16200
19|620|3600
19|621|15400
19|622|1600
19|623|7200
19|624|12600
19|625|2800
19|626|2400
19|627|2400
19|628|200
19|629|13000
19|630|10400
19|631|26000
19|632|6800
19|633|12800
19|634|3200
19|635|800
19|636|5400
19|637|4200
19|638|0
19|639|800
19|640|10200
19|641|1600
19|642|102800
19|643|11400
19|644|8000
19|645|1400
19|646|5200
19|647|1000
19|648|0
19|649|5800
19|650|200
19|651|27600
19|652|2200
19|653|8000
19|654|14600
19|655|37600
19|656|20000
19|657|6800
19|658|1000
19|659|7200
19|660|15600
19|661|76400
19|662|5400
19|663|8800
19|664|10400
19|665|200
19|666|3400
19|667|6000
19|668|1000
19|669|4600
19|670|7800
19|671|800
19|672|1200
19|673|23200
19|674|4000
19|675|5600
19|676|9600
19|677|22800
19|678|1600
19|679|2400
19|680|6600
19|681|14200
19|682|46600
19|683|13800
19|684|5800
19|685|10400
19|686|6000
19|687|7800
19|688|5200
19|689|13600
19|690|32400
19|691|17600
19|692|45400
19|693|22200
19|694|200
19|695|4400
19|696|24400
19|697|1000
19|698|68800
19|699|5600
19|700|5800
19|701|1200
19|702|29000
19|703|7800
19|704|4000
19|705|1800
19|706|53200
19|707|3200
19|708|23000
19|709|11600
19|710|600
19|711|2800
19|712|2400
19|713|9000
19|714|11200
19|715|200
19|716|7800
19|717|33200
19|718|25600
19|719|3400
19|720|19200
19|721|5000
19|722|2400
19|723|4600
19|724|16600
19|725|11200
19|726|14600
19|727|135400
19|728|800
19|729|1000
19|730|5200
19|731|4600
19|732|8400
19|733|2000
19|734|49400
19|735|18800
19|736|1400
19|737|15400
19|738|600
19|739|12200
19|740|200
19|741|21200
19|742|33800
19|743|20800
19|744|57000
19|745|12200
19|746|3600
19|747|7400
19|748|2600
19|749|3400
19|750|12800
19|751|27200
19|752|1600
19|753|7800
19|754|42000
19|755|1000
19|756|12800
19|757|6000
19|758|21800
19|759|2800
19|760|8600
19|761|2800
19|762|1000
19|763|19400
19|764|7400
19|765|25800
19|766|8400
19|767|15600
19|768|20600
19|769|21400
19|770|4000
19|771|17600
19|772|7600
19|773|2600
19|774|57600
19|775|5600
19|776|14600
19|777|13000
19|778|2400
19|779|13600
19|780|1400
19|781|1000
19|782|1200
19|783|49000
19|784|1600
19|785|44200
19|786|11600
19|787|22800
19|788|200
19|789|7800
19|790|2200
19|791|21000
19|792|800
19|793|1400
19|794|1600
19|795|17000
19|796|0
19|797|3000
19|798|10200
19|799|4400
19|800|8400
19|801|0
19|802|1600
19|803|2000
19|804|22000
19|805|19200
19|806|0
19|807|13600
19|808|2000
19|809|4000
19|810|15000
19|811|43400
19|812|2400
19|813|0
19|814|6200
19|815|9600
19|816|4600
19|817|3800
19|818|89600
19|819|1600
19|820|14600
19|821|9400
19|822|800
19|823|12200
19|824|5800
19|825|10200
19|826|11200
19|827|2600
19|828|1600
19|829|1400
19|830|1000
19|831|30000
19|832|4400
19|833|6400
19|834|11200
19|835|9400
19|836|4800
19|837|4600
19|838|6400
19|839|3400
19|840|7000
19|841|3200
19|842|29400
19|843|12800
19|844|12400
19|845|14000
19|846|1400
19|847|6200
19|848|5200
19|849|3600
19|850|21400
19|851|13000
19|852|4400
19|853|3400
19|854|5800
19|855|21000
19|856|8600
19|857|24200
19|858|1400
19|859|5600
19|860|13000
19|861|13400
19|862|22200
19|863|31000
19|864|38000
19|865|4600
19|866|3800
19|867|5000
19|868|400
19|869|800
19|870|4400
19|871|4000
19|872|26200
19|873|0
19|874|400
19|875|4800
19|876|1800
19|877|1000
19|878|4400
19|879|1400
19|880|4600
19|881|24200
19|882|4200
19|883|1000
19|884|7800
19|885|1000
19|886|2000
19|887|4200
19|888|10000
19|889|15600
19|890|9000
19|891|600
19|892|62800
19|893|600
19|894|200
19|895|10800
19|896|7400
19|897|9600
19|898|20600
19|899|4000
19|900|3000
19|901|16000
19|902|22000
19|903|22000
19|904|2000
19|905|16800
19|906|1600
19|907|2000
19|908|9800
19|909|600
19|910|21400
19|911|4600
19|912|7800
19|913|8600
19|914|10800
19|915|3000
19|916|40600
19|917|1400
19|918|5400
19|919|8000
19|920|24800
19|921|25800
19|922|0
19|923|400
19|924|8200
19|925|3200
19|926|5000
19|927|2400
19|928|1000
19|929|26800
19|930|6400
19|931|2600
19|932|2400
19|933|21400
19|934|800
19|935|2200
19|936|5400
19|937|400
19|938|6000
19|939|12400
19|940|1800
19|941|10000
19|942|4800
19|943|10400
19|944|0
19|945|6600
19|946|2800
19|947|5400
19|948|10600
19|949|10000
19|950|3800
19|951|3000
19|952|16200
19|953|1800
19|954|4600
19|955|24200
19|956|8000
19|957|5400
19|958|2000
19|959|4400
19|960|5400
19|961|7200
19|962|18800
19|963|4800
19|964|5200
19|965|25000
19|966|14200
19|967|10200
19|968|24800
19|969|1600
19|970|2600
19|971|11600
19|972|2200
19|973|5600
19|974|37800
19|975|1600
19|976|18200
19|977|6000
19|978|4000
19|979|35200
19|980|200
19|981|7600
19|982|4600
19|983|14200
19|984|27200
19|985|33200
19|986|4200
19|987|35000
19|988|33200
19|989|58800
19|990|40200
19|991|31600
19|992|18000
19|993|8000
19|994|15400
19|995|5800
19|996|0
19|997|9200
19|998|7400
19|999|2000
